YEAR,MONTH,DISTRICT_NAME,RAINFALL,FILLED,FILLED_METHOD,DISTRICT_NAME_clean,TIME,TIME_ISO
2016,7,West,9.122247524599556,True,nearest,west,2016-07-01,2016-07-01T00:00:00
2016,7,West Delhi,9.122247524599556,True,,west delhi,2016-07-01,2016-07-01T00:00:00
2016,8,Alwar,7.712218053329925,False,,alwar,2016-08-01,2016-08-01T00:00:00
2016,8,Baghpat,4.257322078270297,False,,baghpat,2016-08-01,2016-08-01T00:00:00
2016,8,Bharatpur,5.348946682628124,False,,bharatpur,2016-08-01,2016-08-01T00:00:00
2016,8,Bhiwani,5.4483014822246565,True,,bhiwani,2016-08-01,2016-08-01T00:00:00
2016,8,Bulandshahr,5.309632653670926,False,,bulandshahr,2016-08-01,2016-08-01T00:00:00
2016,8,Central Delhi,3.751806944608688,True,,central delhi,2016-08-01,2016-08-01T00:00:00
2016,8,Charki Dadri,5.378614911268795,True,,charki dadri,2016-08-01,2016-08-01T00:00:00
2016,8,East Delhi,4.808637277733895,True,,east delhi,2016-08-01,2016-08-01T00:00:00
2016,8,Faridabad,4.323338757118871,True,nearest,faridabad,2016-08-01,2016-08-01T00:00:00
2016,8,Gautam Buddha Nagar,5.778167820745899,False,,gautam buddha nagar,2016-08-01,2016-08-01T00:00:00
2016,8,Ghaziabad,3.9898311255439634,False,,ghaziabad,2016-08-01,2016-08-01T00:00:00
2016,8,Gurugram,3.98876462732592,False,,gurugram,2016-08-01,2016-08-01T00:00:00
2016,8,Hapur,6.599793495670442,False,,hapur,2016-08-01,2016-08-01T00:00:00
2016,8,Jhajjar,4.463116645572647,False,,jhajjar,2016-08-01,2016-08-01T00:00:00
2016,8,Jind,3.112835624765965,False,,jind,2016-08-01,2016-08-01T00:00:00
2016,8,Karnal,5.318157091856964,False,,karnal,2016-08-01,2016-08-01T00:00:00
2016,8,Mahendragarh,6.968322329669505,True,,mahendragarh,2016-08-01,2016-08-01T00:00:00
2016,8,Meerut,4.224319434454364,False,,meerut,2016-08-01,2016-08-01T00:00:00
2016,8,Muzaffarnagar,4.763213682439058,False,,muzaffarnagar,2016-08-01,2016-08-01T00:00:00
2016,8,New Delhi,4.323338757118871,True,,new delhi,2016-08-01,2016-08-01T00:00:00
2016,8,North Delhi,3.6040695075065856,True,,north delhi,2016-08-01,2016-08-01T00:00:00
2016,8,North East Delhi,2.609738824348296,False,,north east delhi,2016-08-01,2016-08-01T00:00:00
2016,8,North West Delhi,3.9877691225659455,False,,north west delhi,2016-08-01,2016-08-01T00:00:00
2016,8,Nuh,5.300965468729696,False,,nuh,2016-08-01,2016-08-01T00:00:00
2016,8,Palwal,5.149952589864692,False,,palwal,2016-08-01,2016-08-01T00:00:00
2016,8,Panipat,1.8822658869528,False,,panipat,2016-08-01,2016-08-01T00:00:00
2016,8,Rewari,6.224426606009083,False,,rewari,2016-08-01,2016-08-01T00:00:00
2016,8,Rohtak,5.4483014822246565,False,,rohtak,2016-08-01,2016-08-01T00:00:00
2016,8,Shahdara,3.29978497494613,True,,shahdara,2016-08-01,2016-08-01T00:00:00
2016,8,Shamli,3.683121406262921,False,,shamli,2016-08-01,2016-08-01T00:00:00
2016,8,Sonipat,3.175686386804427,False,,sonipat,2016-08-01,2016-08-01T00:00:00
2016,8,South Delhi,4.323338757118871,True,,south delhi,2016-08-01,2016-08-01T00:00:00
2016,8,South East Delhi,4.657912886911823,False,,south east delhi,2016-08-01,2016-08-01T00:00:00
2016,8,South West Delhi,4.225940636449284,True,,south west delhi,2016-08-01,2016-08-01T00:00:00
2016,8,West,4.225442884069296,True,nearest,west,2016-08-01,2016-08-01T00:00:00
2016,8,West Delhi,4.225442884069296,True,,west delhi,2016-08-01,2016-08-01T00:00:00
2016,9,Alwar,0.6780515694192477,False,,alwar,2016-09-01,2016-09-01T00:00:00
2016,9,Baghpat,0.6643524127701919,False,,baghpat,2016-09-01,2016-09-01T00:00:00
2016,9,Bharatpur,0.4466690974930921,False,,bharatpur,2016-09-01,2016-09-01T00:00:00
2016,9,Bhiwani,0.0743888556957244,True,,bhiwani,2016-09-01,2016-09-01T00:00:00
2016,9,Bulandshahr,1.6691434300194183,False,,bulandshahr,2016-09-01,2016-09-01T00:00:00
2016,9,Central Delhi,1.373674628800816,True,,central delhi,2016-09-01,2016-09-01T00:00:00
2016,9,Charki Dadri,0.5239082532900351,True,,charki dadri,2016-09-01,2016-09-01T00:00:00
2016,9,East Delhi,1.5258995652198797,True,,east delhi,2016-09-01,2016-09-01T00:00:00
2016,9,Faridabad,2.27610152165095,True,nearest,faridabad,2016-09-01,2016-09-01T00:00:00
2016,9,Gautam Buddha Nagar,1.1589599967002868,False,,gautam buddha nagar,2016-09-01,2016-09-01T00:00:00
2016,9,Ghaziabad,1.554923454920451,False,,ghaziabad,2016-09-01,2016-09-01T00:00:00
2016,9,Gurugram,2.6883877992630003,False,,gurugram,2016-09-01,2016-09-01T00:00:00
2016,9,Hapur,2.465210704505444,False,,hapur,2016-09-01,2016-09-01T00:00:00
2016,9,Jhajjar,0.8970567716492547,False,,jhajjar,2016-09-01,2016-09-01T00:00:00
2016,9,Jind,0.0302213539679845,False,,jind,2016-09-01,2016-09-01T00:00:00
2016,9,Karnal,0.1785373965899149,False,,karnal,2016-09-01,2016-09-01T00:00:00
2016,9,Mahendragarh,0.6391653509721869,True,,mahendragarh,2016-09-01,2016-09-01T00:00:00
2016,9,Meerut,1.5729498587052029,False,,meerut,2016-09-01,2016-09-01T00:00:00
2016,9,Muzaffarnagar,2.285055741543572,False,,muzaffarnagar,2016-09-01,2016-09-01T00:00:00
2016,9,New Delhi,2.27610152165095,True,,new delhi,2016-09-01,2016-09-01T00:00:00
2016,9,North Delhi,0.9767418253587352,True,,north delhi,2016-09-01,2016-09-01T00:00:00
2016,9,North East Delhi,0.6319866180419922,False,,north east delhi,2016-09-01,2016-09-01T00:00:00
2016,9,North West Delhi,1.6252220243215565,False,,north west delhi,2016-09-01,2016-09-01T00:00:00
2016,9,Nuh,1.0661211338308123,False,,nuh,2016-09-01,2016-09-01T00:00:00
2016,9,Palwal,1.7495699644088745,False,,palwal,2016-09-01,2016-09-01T00:00:00
2016,9,Panipat,0.1445798794428507,False,,panipat,2016-09-01,2016-09-01T00:00:00
2016,9,Rewari,0.6002791325251261,False,,rewari,2016-09-01,2016-09-01T00:00:00
2016,9,Rohtak,0.0743888556957244,False,,rohtak,2016-09-01,2016-09-01T00:00:00
2016,9,Shahdara,1.0934550364812217,True,,shahdara,2016-09-01,2016-09-01T00:00:00
2016,9,Shamli,0.7715530008077621,False,,shamli,2016-09-01,2016-09-01T00:00:00
2016,9,Sonipat,0.4072246167394849,False,,sonipat,2016-09-01,2016-09-01T00:00:00
2016,9,South Delhi,2.27610152165095,True,,south delhi,2016-09-01,2016-09-01T00:00:00
2016,9,South East Delhi,1.8638152440389,False,,south east delhi,2016-09-01,2016-09-01T00:00:00
2016,9,South West Delhi,1.7927222854561276,True,,south west delhi,2016-09-01,2016-09-01T00:00:00
2016,9,West,1.2611393979854055,True,nearest,west,2016-09-01,2016-09-01T00:00:00
2016,9,West Delhi,1.2611393979854055,True,,west delhi,2016-09-01,2016-09-01T00:00:00
2016,10,Alwar,0.3918503320986224,False,,alwar,2016-10-01,2016-10-01T00:00:00
2016,10,Baghpat,0.0,False,,baghpat,2016-10-01,2016-10-01T00:00:00
2016,10,Bharatpur,0.7380898998629664,False,,bharatpur,2016-10-01,2016-10-01T00:00:00
2016,10,Bhiwani,0.0188433028036548,True,,bhiwani,2016-10-01,2016-10-01T00:00:00
2016,10,Bulandshahr,0.2836201907966727,False,,bulandshahr,2016-10-01,2016-10-01T00:00:00
2016,10,Central Delhi,0.4406280363759687,True,,central delhi,2016-10-01,2016-10-01T00:00:00
2016,10,Charki Dadri,0.2708340900345942,True,,charki dadri,2016-10-01,2016-10-01T00:00:00
2016,10,East Delhi,0.4936425019336004,True,,east delhi,2016-10-01,2016-10-01T00:00:00
2016,10,Faridabad,0.5324178068868576,True,nearest,faridabad,2016-10-01,2016-10-01T00:00:00
2016,10,Gautam Buddha Nagar,0.5069802191949659,False,,gautam buddha nagar,2016-10-01,2016-10-01T00:00:00
2016,10,Ghaziabad,0.1178377289925852,False,,ghaziabad,2016-10-01,2016-10-01T00:00:00
2016,10,Gurugram,0.2087260561604653,False,,gurugram,2016-10-01,2016-10-01T00:00:00
2016,10,Hapur,0.0088386160712088,False,,hapur,2016-10-01,2016-10-01T00:00:00
2016,10,Jhajjar,0.100692444591112,False,,jhajjar,2016-10-01,2016-10-01T00:00:00
2016,10,Jind,0.0214500720462491,False,,jind,2016-10-01,2016-10-01T00:00:00
2016,10,Karnal,0.0517933368682861,False,,karnal,2016-10-01,2016-10-01T00:00:00
2016,10,Mahendragarh,0.542408427403819,True,,mahendragarh,2016-10-01,2016-10-01T00:00:00
2016,10,Meerut,0.1513173241769114,False,,meerut,2016-10-01,2016-10-01T00:00:00
2016,10,Muzaffarnagar,0.1259268560717182,False,,muzaffarnagar,2016-10-01,2016-10-01T00:00:00
2016,10,New Delhi,0.5324178068868576,True,,new delhi,2016-10-01,2016-10-01T00:00:00
2016,10,North Delhi,0.1190398741152978,True,,north delhi,2016-10-01,2016-10-01T00:00:00
2016,10,North East Delhi,0.1482126328252977,False,,north east delhi,2016-10-01,2016-10-01T00:00:00
2016,10,North West Delhi,0.3175619186893585,False,,north west delhi,2016-10-01,2016-10-01T00:00:00
2016,10,Nuh,0.0640660780732349,False,,nuh,2016-10-01,2016-10-01T00:00:00
2016,10,Palwal,0.1906221432070578,False,,palwal,2016-10-01,2016-10-01T00:00:00
2016,10,Panipat,0.0,False,,panipat,2016-10-01,2016-10-01T00:00:00
2016,10,Rewari,0.6929665227090157,False,,rewari,2016-10-01,2016-10-01T00:00:00
2016,10,Rohtak,0.0188433028036548,False,,rohtak,2016-10-01,2016-10-01T00:00:00
2016,10,Shahdara,0.1330251809089414,True,,shahdara,2016-10-01,2016-10-01T00:00:00
2016,10,Shamli,0.0,False,,shamli,2016-10-01,2016-10-01T00:00:00
2016,10,Sonipat,0.0115870900692478,False,,sonipat,2016-10-01,2016-10-01T00:00:00
2016,10,South Delhi,0.5324178068868576,True,,south delhi,2016-10-01,2016-10-01T00:00:00
2016,10,South East Delhi,0.8561095576132499,False,,south east delhi,2016-10-01,2016-10-01T00:00:00
2016,10,South West Delhi,0.1547092503757886,True,,south west delhi,2016-10-01,2016-10-01T00:00:00
2016,10,West,0.2091271816402352,True,nearest,west,2016-10-01,2016-10-01T00:00:00
2016,10,West Delhi,0.2091271816402352,True,,west delhi,2016-10-01,2016-10-01T00:00:00
2016,11,Alwar,0.0,False,,alwar,2016-11-01,2016-11-01T00:00:00
2016,11,Baghpat,0.0,False,,baghpat,2016-11-01,2016-11-01T00:00:00
2016,11,Bharatpur,0.0,False,,bharatpur,2016-11-01,2016-11-01T00:00:00
2016,11,Bhiwani,0.0,True,,bhiwani,2016-11-01,2016-11-01T00:00:00
2016,11,Bulandshahr,0.0,False,,bulandshahr,2016-11-01,2016-11-01T00:00:00
2016,11,Central Delhi,0.0,True,,central delhi,2016-11-01,2016-11-01T00:00:00
2016,11,Charki Dadri,0.0,True,,charki dadri,2016-11-01,2016-11-01T00:00:00
2016,11,East Delhi,0.0,True,,east delhi,2016-11-01,2016-11-01T00:00:00
2016,11,Faridabad,0.0,True,nearest,faridabad,2016-11-01,2016-11-01T00:00:00
2016,11,Gautam Buddha Nagar,0.0,False,,gautam buddha nagar,2016-11-01,2016-11-01T00:00:00
2016,11,Ghaziabad,0.0,False,,ghaziabad,2016-11-01,2016-11-01T00:00:00
2016,11,Gurugram,0.0,False,,gurugram,2016-11-01,2016-11-01T00:00:00
2016,11,Hapur,0.0,False,,hapur,2016-11-01,2016-11-01T00:00:00
2016,11,Jhajjar,0.0,False,,jhajjar,2016-11-01,2016-11-01T00:00:00
2016,11,Jind,0.0,False,,jind,2016-11-01,2016-11-01T00:00:00
2016,11,Karnal,0.0,False,,karnal,2016-11-01,2016-11-01T00:00:00
2016,11,Mahendragarh,0.0,True,,mahendragarh,2016-11-01,2016-11-01T00:00:00
2016,11,Meerut,0.0,False,,meerut,2016-11-01,2016-11-01T00:00:00
2016,11,Muzaffarnagar,0.0,False,,muzaffarnagar,2016-11-01,2016-11-01T00:00:00
2016,11,New Delhi,0.0,True,,new delhi,2016-11-01,2016-11-01T00:00:00
2016,11,North Delhi,0.0,True,,north delhi,2016-11-01,2016-11-01T00:00:00
2016,11,North East Delhi,0.0,False,,north east delhi,2016-11-01,2016-11-01T00:00:00
2016,11,North West Delhi,0.0,False,,north west delhi,2016-11-01,2016-11-01T00:00:00
2016,11,Nuh,0.0,False,,nuh,2016-11-01,2016-11-01T00:00:00
2016,11,Palwal,0.0,False,,palwal,2016-11-01,2016-11-01T00:00:00
2016,11,Panipat,0.0,False,,panipat,2016-11-01,2016-11-01T00:00:00
2016,11,Rewari,0.0,False,,rewari,2016-11-01,2016-11-01T00:00:00
2016,11,Rohtak,0.0,False,,rohtak,2016-11-01,2016-11-01T00:00:00
2016,11,Shahdara,0.0,True,,shahdara,2016-11-01,2016-11-01T00:00:00
2016,11,Shamli,0.0,False,,shamli,2016-11-01,2016-11-01T00:00:00
2016,11,Sonipat,0.0,False,,sonipat,2016-11-01,2016-11-01T00:00:00
2016,11,South Delhi,0.0,True,,south delhi,2016-11-01,2016-11-01T00:00:00
2016,11,South East Delhi,0.0,False,,south east delhi,2016-11-01,2016-11-01T00:00:00
2016,11,South West Delhi,0.0,True,,south west delhi,2016-11-01,2016-11-01T00:00:00
2016,11,West,0.0,True,nearest,west,2016-11-01,2016-11-01T00:00:00
2016,11,West Delhi,0.0,True,,west delhi,2016-11-01,2016-11-01T00:00:00
2016,12,Alwar,0.0,False,,alwar,2016-12-01,2016-12-01T00:00:00
2016,12,Baghpat,0.0,False,,baghpat,2016-12-01,2016-12-01T00:00:00
2016,12,Bharatpur,0.0,False,,bharatpur,2016-12-01,2016-12-01T00:00:00
2016,12,Bhiwani,0.0,True,,bhiwani,2016-12-01,2016-12-01T00:00:00
2016,12,Bulandshahr,0.0,False,,bulandshahr,2016-12-01,2016-12-01T00:00:00
2016,12,Central Delhi,0.0,True,,central delhi,2016-12-01,2016-12-01T00:00:00
2016,12,Charki Dadri,0.0,True,,charki dadri,2016-12-01,2016-12-01T00:00:00
2016,12,East Delhi,0.0,True,,east delhi,2016-12-01,2016-12-01T00:00:00
2016,12,Faridabad,0.0,True,nearest,faridabad,2016-12-01,2016-12-01T00:00:00
2016,12,Gautam Buddha Nagar,0.0,False,,gautam buddha nagar,2016-12-01,2016-12-01T00:00:00
2016,12,Ghaziabad,0.0,False,,ghaziabad,2016-12-01,2016-12-01T00:00:00
2016,12,Gurugram,0.0,False,,gurugram,2016-12-01,2016-12-01T00:00:00
2016,12,Hapur,0.0,False,,hapur,2016-12-01,2016-12-01T00:00:00
2016,12,Jhajjar,0.0,False,,jhajjar,2016-12-01,2016-12-01T00:00:00
2016,12,Jind,0.0,False,,jind,2016-12-01,2016-12-01T00:00:00
2016,12,Karnal,0.0,False,,karnal,2016-12-01,2016-12-01T00:00:00
2016,12,Mahendragarh,0.0,True,,mahendragarh,2016-12-01,2016-12-01T00:00:00
2016,12,Meerut,0.0,False,,meerut,2016-12-01,2016-12-01T00:00:00
2016,12,Muzaffarnagar,0.0,False,,muzaffarnagar,2016-12-01,2016-12-01T00:00:00
2016,12,New Delhi,0.0,True,,new delhi,2016-12-01,2016-12-01T00:00:00
2016,12,North Delhi,0.0,True,,north delhi,2016-12-01,2016-12-01T00:00:00
2016,12,North East Delhi,0.0,False,,north east delhi,2016-12-01,2016-12-01T00:00:00
2016,12,North West Delhi,0.0,False,,north west delhi,2016-12-01,2016-12-01T00:00:00
2016,12,Nuh,0.0,False,,nuh,2016-12-01,2016-12-01T00:00:00
2016,12,Palwal,0.0,False,,palwal,2016-12-01,2016-12-01T00:00:00
2016,12,Panipat,0.0,False,,panipat,2016-12-01,2016-12-01T00:00:00
2016,12,Rewari,0.0,False,,rewari,2016-12-01,2016-12-01T00:00:00
2016,12,Rohtak,0.0,False,,rohtak,2016-12-01,2016-12-01T00:00:00
2016,12,Shahdara,0.0,True,,shahdara,2016-12-01,2016-12-01T00:00:00
2016,12,Shamli,0.0,False,,shamli,2016-12-01,2016-12-01T00:00:00
2016,12,Sonipat,0.0,False,,sonipat,2016-12-01,2016-12-01T00:00:00
2016,12,South Delhi,0.0,True,,south delhi,2016-12-01,2016-12-01T00:00:00
2016,12,South East Delhi,0.0,False,,south east delhi,2016-12-01,2016-12-01T00:00:00
